1.523642652706955758e+00 9.993638897925449793e-01
2.023842652706955292e+00 1.000836434759258653e+00
2.523442652706952671e+00 1.002310574063308257e+00
3.023642652706955758e+00 1.003651165167030124e+00
3.523642652706955758e+00 1.003651165167030124e+00
4.023842652706955292e+00 1.004676168934723224e+00
4.523442652706952671e+00 1.004924350327669247e+00
5.023642652706955758e+00 1.005210766618497287e+00
5.523642652706955758e+00 1.005210766618497287e+00
6.023842652706955292e+00 1.006178525843591576e+00
6.523442652706952671e+00 1.006178525843591576e+00
7.023642652706955758e+00 1.005768066222600732e+00
7.523642652706955758e+00 1.004637333145002254e+00
8.023642652706955758e+00 1.000430197636179130e+00
8.523842652706951739e+00 9.957331417642777405e-01
9.023842652706951739e+00 9.880556450942415969e-01
9.523642652706952205e+00 9.873542444157571429e-01
1.002364265270695221e+01 9.807605741402029009e-01
1.052384265270695174e+01 9.800836213069954450e-01
1.092384265270695742e+01 9.775072993893706430e-01
1.102384265270695174e+01 9.762129798393979208e-01
1.112364265270695363e+01 9.697397283331410378e-01
1.122364265270695505e+01 9.651884384601893130e-01
1.132384265270695600e+01 9.645848832553269858e-01
1.142384265270695742e+01 9.589190077342618634e-01
1.152364265270695221e+01 9.509117829383667564e-01
1.162364265270695363e+01 9.451583938968065590e-01
1.172384265270695458e+01 9.323088681675070211e-01
1.182384265270695600e+01 9.262738755768581411e-01
1.192364265270695789e+01 9.122337595910239294e-01
1.202364265270695221e+01 8.925440145614544907e-01
1.212384265270695316e+01 8.670784073906607770e-01
1.222384265270695458e+01 8.352775466966153584e-01
1.232364265270695647e+01 8.018336684470388498e-01
1.242364265270695789e+01 7.611578104686138602e-01
1.252384265270695174e+01 7.120955724325016556e-01
1.262384265270695316e+01 6.607453513278738200e-01
1.272364265270695505e+01 6.072400018824339885e-01
1.282364265270695647e+01 5.513904624336781746e-01
1.292384265270695742e+01 4.928381830947790587e-01
1.302384265270695174e+01 4.284450462092802558e-01
1.312364265270695363e+01 3.688101810126316327e-01
1.322364265270695505e+01 3.131618157542241376e-01
1.332384265270695600e+01 2.654406842925781662e-01
1.342384265270695742e+01 2.170332401197963279e-01
1.352364265270695221e+01 1.752624923231958787e-01
1.362364265270695363e+01 1.404132383081073687e-01
1.372384265270695458e+01 1.115427043768686954e-01
1.382384265270695600e+01 8.835519455482211681e-02
1.392364265270695789e+01 6.919241188762445538e-02
1.402364265270695221e+01 5.620397570939957704e-02
1.412384265270695316e+01 4.319553355604192207e-02
1.422384265270695458e+01 3.491107687288092648e-02
1.432364265270695647e+01 2.768191993459303418e-02
1.442364265270695789e+01 2.376280537020972541e-02
1.452384265270695174e+01 1.946384995401073334e-02
1.462384265270695316e+01 1.645438206988955251e-02
1.472364265270695505e+01 1.471580875156179580e-02
1.482364265270695647e+01 1.255450478613731602e-02
1.492384265270695742e+01 1.038302219768917276e-02
1.542384265270695742e+01 6.055419985692226011e-03
1.592364265270695789e+01 4.308105776039869959e-03
1.642364265270695967e+01 3.430574271955775644e-03
1.692384265270695920e+01 1.714533329282226124e-03
1.742384265270695920e+01 4.289160719856756647e-04
1.792364265270695967e+01 0.000000000000000000e+00
